chunk_id,record_type,intent,category,subcategory,title,user_question,question_variants,chatbot_answer,detailed_context,procedure,fee_information,limit_information,eligibility,required_documents,channel,ussd_code,security_notice,escalation_condition,keywords,language,source_url,source_title,collected_at,confidence_score,validation_status
KB0225,tariff,depot_argent,Moov Money,,Dépôt / achat de crédit,Quels sont les frais de Dépôt / achat de crédit pour un montant compris entre 40001 et 50000 FCFA ?,Quels sont les frais de Dépôt / achat de crédit pour un montant de 40001 à 50000 FCFA ? | Combien coûte Dépôt / achat de crédit ? | frais depot / achat de credit,"Pour Dépôt / achat de crédit entre 40001 et 50000 FCFA, les frais indiqués sont de 0 FCFA (Gratuit).",Frais: 0 FCFA (Gratuit). | Fee type: Gratuit | Fee value: 0 | Unit: FCFA | Minimum amount: 40001 | Maximum amount: 50000,,Gratuit: 0 FCFA,40001–50000 FCFA,,,,,,,"Moov Money, Dépôt / achat de crédit, depot_argent",fr,https://moovmoney.ga/grille-tarifaire-client/,Dépôt / achat de crédit,2026-07-21,0.95,Official public source
KB0226,tariff,retrait_argent,Moov Money,,Retrait d’espèces,Quels sont les frais de Retrait d’espèces pour un montant compris entre 40001 et 50000 FCFA ?,Quels sont les frais de Retrait d’espèces pour un montant de 40001 à 50000 FCFA ? | Combien coûte Retrait d’espèces ? | frais retrait d’especes,"Pour Retrait d’espèces entre 40001 et 50000 FCFA, les frais indiqués sont de 3 % (Pourcentage).",Frais: 3 % (Pourcentage). | Fee type: Pourcentage | Fee value: 3 | Unit: % | Minimum amount: 40001 | Maximum amount: 50000,,Pourcentage: 3 %,40001–50000 FCFA,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Moov Money, Retrait d’espèces, retrait_argent",fr,https://moovmoney.ga/grille-tarifaire-client/,Retrait d’espèces,2026-07-21,0.95,Official public source
KB0227,tariff,devenir_marchand,Moov Money,,Paiement marchand,Quels sont les frais de Paiement marchand pour un montant compris entre 40001 et 50000 FCFA ?,Quels sont les frais de Paiement marchand pour un montant de 40001 à 50000 FCFA ? | Combien coûte Paiement marchand ? | frais paiement marchand,"Pour Paiement marchand entre 40001 et 50000 FCFA, les frais indiqués sont de 300 FCFA (Forfait).",Frais: 300 FCFA (Forfait). | Fee type: Forfait | Fee value: 300 | Unit: FCFA | Minimum amount: 40001 | Maximum amount: 50000,,Forfait: 300 FCFA,40001–50000 FCFA,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Moov Money, Paiement marchand, devenir_marchand",fr,https://moovmoney.ga/grille-tarifaire-client/,Paiement marchand,2026-07-21,0.95,Official public source
KB0228,tariff,moov_money,Moov Money,,Transfert vers Moov Money,Quels sont les frais de Transfert vers Moov Money pour un montant compris entre 40001 et 50000 FCFA ?,Quels sont les frais de Transfert vers Moov Money pour un montant de 40001 à 50000 FCFA ? | Combien coûte Transfert vers Moov Money ? | frais transfert vers moov money,"Pour Transfert vers Moov Money entre 40001 et 50000 FCFA, les frais indiqués sont de 300 FCFA (Forfait).",Frais: 300 FCFA (Forfait). | Fee type: Forfait | Fee value: 300 | Unit: FCFA | Minimum amount: 40001 | Maximum amount: 50000,,Forfait: 300 FCFA,40001–50000 FCFA,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Moov Money, Transfert vers Moov Money, moov_money",fr,https://moovmoney.ga/grille-tarifaire-client/,Transfert vers Moov Money,2026-07-21,0.95,Official public source
KB0229,tariff,depot_argent,Moov Money,,Dépôt / achat de crédit,Quels sont les frais de Dépôt / achat de crédit pour un montant compris entre 50001 et 60000 FCFA ?,Quels sont les frais de Dépôt / achat de crédit pour un montant de 50001 à 60000 FCFA ? | Combien coûte Dépôt / achat de crédit ? | frais depot / achat de credit,"Pour Dépôt / achat de crédit entre 50001 et 60000 FCFA, les frais indiqués sont de 0 FCFA (Gratuit).",Frais: 0 FCFA (Gratuit). | Fee type: Gratuit | Fee value: 0 | Unit: FCFA | Minimum amount: 50001 | Maximum amount: 60000,,Gratuit: 0 FCFA,50001–60000 FCFA,,,,,,,"Moov Money, Dépôt / achat de crédit, depot_argent",fr,https://moovmoney.ga/grille-tarifaire-client/,Dépôt / achat de crédit,2026-07-21,0.95,Official public source
KB0230,tariff,retrait_argent,Moov Money,,Retrait d’espèces,Quels sont les frais de Retrait d’espèces pour un montant compris entre 50001 et 60000 FCFA ?,Quels sont les frais de Retrait d’espèces pour un montant de 50001 à 60000 FCFA ? | Combien coûte Retrait d’espèces ? | frais retrait d’especes,"Pour Retrait d’espèces entre 50001 et 60000 FCFA, les frais indiqués sont de 3 % (Pourcentage).",Frais: 3 % (Pourcentage). | Fee type: Pourcentage | Fee value: 3 | Unit: % | Minimum amount: 50001 | Maximum amount: 60000,,Pourcentage: 3 %,50001–60000 FCFA,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Moov Money, Retrait d’espèces, retrait_argent",fr,https://moovmoney.ga/grille-tarifaire-client/,Retrait d’espèces,2026-07-21,0.95,Official public source
KB0231,tariff,devenir_marchand,Moov Money,,Paiement marchand,Quels sont les frais de Paiement marchand pour un montant compris entre 50001 et 60000 FCFA ?,Quels sont les frais de Paiement marchand pour un montant de 50001 à 60000 FCFA ? | Combien coûte Paiement marchand ? | frais paiement marchand,"Pour Paiement marchand entre 50001 et 60000 FCFA, les frais indiqués sont de 350 FCFA (Forfait).",Frais: 350 FCFA (Forfait). | Fee type: Forfait | Fee value: 350 | Unit: FCFA | Minimum amount: 50001 | Maximum amount: 60000,,Forfait: 350 FCFA,50001–60000 FCFA,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Moov Money, Paiement marchand, devenir_marchand",fr,https://moovmoney.ga/grille-tarifaire-client/,Paiement marchand,2026-07-21,0.95,Official public source
KB0232,tariff,moov_money,Moov Money,,Transfert vers Moov Money,Quels sont les frais de Transfert vers Moov Money pour un montant compris entre 50001 et 60000 FCFA ?,Quels sont les frais de Transfert vers Moov Money pour un montant de 50001 à 60000 FCFA ? | Combien coûte Transfert vers Moov Money ? | frais transfert vers moov money,"Pour Transfert vers Moov Money entre 50001 et 60000 FCFA, les frais indiqués sont de 350 FCFA (Forfait).",Frais: 350 FCFA (Forfait). | Fee type: Forfait | Fee value: 350 | Unit: FCFA | Minimum amount: 50001 | Maximum amount: 60000,,Forfait: 350 FCFA,50001–60000 FCFA,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Moov Money, Transfert vers Moov Money, moov_money",fr,https://moovmoney.ga/grille-tarifaire-client/,Transfert vers Moov Money,2026-07-21,0.95,Official public source
KB0233,tariff,depot_argent,Moov Money,,Dépôt / achat de crédit,Quels sont les frais de Dépôt / achat de crédit pour un montant compris entre 60001 et 70000 FCFA ?,Quels sont les frais de Dépôt / achat de crédit pour un montant de 60001 à 70000 FCFA ? | Combien coûte Dépôt / achat de crédit ? | frais depot / achat de credit,"Pour Dépôt / achat de crédit entre 60001 et 70000 FCFA, les frais indiqués sont de 0 FCFA (Gratuit).",Frais: 0 FCFA (Gratuit). | Fee type: Gratuit | Fee value: 0 | Unit: FCFA | Minimum amount: 60001 | Maximum amount: 70000,,Gratuit: 0 FCFA,60001–70000 FCFA,,,,,,,"Moov Money, Dépôt / achat de crédit, depot_argent",fr,https://moovmoney.ga/grille-tarifaire-client/,Dépôt / achat de crédit,2026-07-21,0.95,Official public source
KB0234,tariff,retrait_argent,Moov Money,,Retrait d’espèces,Quels sont les frais de Retrait d’espèces pour un montant compris entre 60001 et 70000 FCFA ?,Quels sont les frais de Retrait d’espèces pour un montant de 60001 à 70000 FCFA ? | Combien coûte Retrait d’espèces ? | frais retrait d’especes,"Pour Retrait d’espèces entre 60001 et 70000 FCFA, les frais indiqués sont de 3 % (Pourcentage).",Frais: 3 % (Pourcentage). | Fee type: Pourcentage | Fee value: 3 | Unit: % | Minimum amount: 60001 | Maximum amount: 70000,,Pourcentage: 3 %,60001–70000 FCFA,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Moov Money, Retrait d’espèces, retrait_argent",fr,https://moovmoney.ga/grille-tarifaire-client/,Retrait d’espèces,2026-07-21,0.95,Official public source
KB0235,tariff,devenir_marchand,Moov Money,,Paiement marchand,Quels sont les frais de Paiement marchand pour un montant compris entre 60001 et 70000 FCFA ?,Quels sont les frais de Paiement marchand pour un montant de 60001 à 70000 FCFA ? | Combien coûte Paiement marchand ? | frais paiement marchand,"Pour Paiement marchand entre 60001 et 70000 FCFA, les frais indiqués sont de 400 FCFA (Forfait).",Frais: 400 FCFA (Forfait). | Fee type: Forfait | Fee value: 400 | Unit: FCFA | Minimum amount: 60001 | Maximum amount: 70000,,Forfait: 400 FCFA,60001–70000 FCFA,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Moov Money, Paiement marchand, devenir_marchand",fr,https://moovmoney.ga/grille-tarifaire-client/,Paiement marchand,2026-07-21,0.95,Official public source
KB0236,tariff,moov_money,Moov Money,,Transfert vers Moov Money,Quels sont les frais de Transfert vers Moov Money pour un montant compris entre 60001 et 70000 FCFA ?,Quels sont les frais de Transfert vers Moov Money pour un montant de 60001 à 70000 FCFA ? | Combien coûte Transfert vers Moov Money ? | frais transfert vers moov money,"Pour Transfert vers Moov Money entre 60001 et 70000 FCFA, les frais indiqués sont de 400 FCFA (Forfait).",Frais: 400 FCFA (Forfait). | Fee type: Forfait | Fee value: 400 | Unit: FCFA | Minimum amount: 60001 | Maximum amount: 70000,,Forfait: 400 FCFA,60001–70000 FCFA,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Moov Money, Transfert vers Moov Money, moov_money",fr,https://moovmoney.ga/grille-tarifaire-client/,Transfert vers Moov Money,2026-07-21,0.95,Official public source
KB0237,tariff,depot_argent,Moov Money,,Dépôt / achat de crédit,Quels sont les frais de Dépôt / achat de crédit pour un montant compris entre 70001 et 80000 FCFA ?,Quels sont les frais de Dépôt / achat de crédit pour un montant de 70001 à 80000 FCFA ? | Combien coûte Dépôt / achat de crédit ? | frais depot / achat de credit,"Pour Dépôt / achat de crédit entre 70001 et 80000 FCFA, les frais indiqués sont de 0 FCFA (Gratuit).",Frais: 0 FCFA (Gratuit). | Fee type: Gratuit | Fee value: 0 | Unit: FCFA | Minimum amount: 70001 | Maximum amount: 80000,,Gratuit: 0 FCFA,70001–80000 FCFA,,,,,,,"Moov Money, Dépôt / achat de crédit, depot_argent",fr,https://moovmoney.ga/grille-tarifaire-client/,Dépôt / achat de crédit,2026-07-21,0.95,Official public source
KB0238,tariff,retrait_argent,Moov Money,,Retrait d’espèces,Quels sont les frais de Retrait d’espèces pour un montant compris entre 70001 et 80000 FCFA ?,Quels sont les frais de Retrait d’espèces pour un montant de 70001 à 80000 FCFA ? | Combien coûte Retrait d’espèces ? | frais retrait d’especes,"Pour Retrait d’espèces entre 70001 et 80000 FCFA, les frais indiqués sont de 3 % (Pourcentage).",Frais: 3 % (Pourcentage). | Fee type: Pourcentage | Fee value: 3 | Unit: % | Minimum amount: 70001 | Maximum amount: 80000,,Pourcentage: 3 %,70001–80000 FCFA,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Moov Money, Retrait d’espèces, retrait_argent",fr,https://moovmoney.ga/grille-tarifaire-client/,Retrait d’espèces,2026-07-21,0.95,Official public source
KB0239,tariff,devenir_marchand,Moov Money,,Paiement marchand,Quels sont les frais de Paiement marchand pour un montant compris entre 70001 et 80000 FCFA ?,Quels sont les frais de Paiement marchand pour un montant de 70001 à 80000 FCFA ? | Combien coûte Paiement marchand ? | frais paiement marchand,"Pour Paiement marchand entre 70001 et 80000 FCFA, les frais indiqués sont de 450 FCFA (Forfait).",Frais: 450 FCFA (Forfait). | Fee type: Forfait | Fee value: 450 | Unit: FCFA | Minimum amount: 70001 | Maximum amount: 80000,,Forfait: 450 FCFA,70001–80000 FCFA,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Moov Money, Paiement marchand, devenir_marchand",fr,https://moovmoney.ga/grille-tarifaire-client/,Paiement marchand,2026-07-21,0.95,Official public source
KB0240,tariff,moov_money,Moov Money,,Transfert vers Moov Money,Quels sont les frais de Transfert vers Moov Money pour un montant compris entre 70001 et 80000 FCFA ?,Quels sont les frais de Transfert vers Moov Money pour un montant de 70001 à 80000 FCFA ? | Combien coûte Transfert vers Moov Money ? | frais transfert vers moov money,"Pour Transfert vers Moov Money entre 70001 et 80000 FCFA, les frais indiqués sont de 450 FCFA (Forfait).",Frais: 450 FCFA (Forfait). | Fee type: Forfait | Fee value: 450 | Unit: FCFA | Minimum amount: 70001 | Maximum amount: 80000,,Forfait: 450 FCFA,70001–80000 FCFA,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Moov Money, Transfert vers Moov Money, moov_money",fr,https://moovmoney.ga/grille-tarifaire-client/,Transfert vers Moov Money,2026-07-21,0.95,Official public source
KB0241,tariff,depot_argent,Moov Money,,Dépôt / achat de crédit,Quels sont les frais de Dépôt / achat de crédit pour un montant compris entre 80001 et 90000 FCFA ?,Quels sont les frais de Dépôt / achat de crédit pour un montant de 80001 à 90000 FCFA ? | Combien coûte Dépôt / achat de crédit ? | frais depot / achat de credit,"Pour Dépôt / achat de crédit entre 80001 et 90000 FCFA, les frais indiqués sont de 0 FCFA (Gratuit).",Frais: 0 FCFA (Gratuit). | Fee type: Gratuit | Fee value: 0 | Unit: FCFA | Minimum amount: 80001 | Maximum amount: 90000,,Gratuit: 0 FCFA,80001–90000 FCFA,,,,,,,"Moov Money, Dépôt / achat de crédit, depot_argent",fr,https://moovmoney.ga/grille-tarifaire-client/,Dépôt / achat de crédit,2026-07-21,0.95,Official public source
KB0242,tariff,retrait_argent,Moov Money,,Retrait d’espèces,Quels sont les frais de Retrait d’espèces pour un montant compris entre 80001 et 90000 FCFA ?,Quels sont les frais de Retrait d’espèces pour un montant de 80001 à 90000 FCFA ? | Combien coûte Retrait d’espèces ? | frais retrait d’especes,"Pour Retrait d’espèces entre 80001 et 90000 FCFA, les frais indiqués sont de 3 % (Pourcentage).",Frais: 3 % (Pourcentage). | Fee type: Pourcentage | Fee value: 3 | Unit: % | Minimum amount: 80001 | Maximum amount: 90000,,Pourcentage: 3 %,80001–90000 FCFA,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Moov Money, Retrait d’espèces, retrait_argent",fr,https://moovmoney.ga/grille-tarifaire-client/,Retrait d’espèces,2026-07-21,0.95,Official public source
